utt subset label predict
CON_E_0019051.wav eval spoof bonafide
CON_E_0019052.wav eval spoof bonafide
CON_E_0019053.wav eval spoof bonafide
CON_E_0019054.wav eval spoof bonafide
CON_E_0019055.wav eval spoof bonafide
CON_E_0019056.wav eval spoof bonafide
CON_E_0019057.wav eval bonafide bonafide
CON_E_0019058.wav eval bonafide bonafide
CON_E_0019059.wav eval spoof bonafide
CON_E_0019060.wav eval spoof bonafide
CON_E_0019061.wav eval spoof spoof
CON_E_0019062.wav eval spoof bonafide
CON_E_0019064.wav eval spoof bonafide
CON_E_0019065.wav eval spoof bonafide
CON_E_0019066.wav eval spoof bonafide
CON_E_0019067.wav eval spoof bonafide
CON_E_0019068.wav eval spoof spoof
CON_E_0019069.wav eval spoof spoof
CON_E_0019070.wav eval spoof bonafide
CON_E_0019071.wav eval spoof bonafide
CON_E_0019073.wav eval spoof bonafide
CON_E_0019074.wav eval spoof bonafide
CON_E_0019075.wav eval spoof bonafide
CON_E_0019076.wav eval spoof bonafide
CON_E_0019077.wav eval bonafide bonafide
CON_E_0019078.wav eval spoof bonafide
CON_E_0019080.wav eval spoof bonafide
CON_E_0019081.wav eval spoof bonafide
CON_E_0019082.wav eval spoof bonafide
CON_E_0019083.wav eval spoof bonafide
CON_E_0019084.wav eval spoof bonafide
CON_E_0019085.wav eval spoof bonafide
CON_E_0019086.wav eval spoof bonafide
CON_E_0019087.wav eval spoof spoof
CON_E_0019089.wav eval spoof bonafide
CON_E_0019091.wav eval spoof bonafide
CON_E_0019093.wav eval spoof spoof
CON_E_0019095.wav eval spoof bonafide
CON_E_0019096.wav eval spoof spoof
CON_E_0019097.wav eval spoof bonafide
CON_E_0019100.wav eval spoof bonafide
CON_E_0019101.wav eval spoof bonafide
CON_E_0019102.wav eval spoof bonafide
CON_E_0019103.wav eval spoof bonafide
CON_E_0019104.wav eval spoof spoof
CON_E_0019105.wav eval spoof bonafide
CON_E_0019106.wav eval spoof bonafide
CON_E_0019108.wav eval spoof bonafide
CON_E_0019109.wav eval spoof spoof
CON_E_0019110.wav eval spoof bonafide
CON_E_0019111.wav eval spoof spoof
CON_E_0019112.wav eval spoof bonafide
CON_E_0019113.wav eval spoof bonafide
CON_E_0019114.wav eval spoof bonafide
CON_E_0019115.wav eval spoof bonafide
CON_E_0019116.wav eval spoof bonafide
CON_E_0019117.wav eval spoof bonafide
CON_E_0019118.wav eval spoof spoof
CON_E_0019119.wav eval spoof spoof
CON_E_0019120.wav eval spoof bonafide
CON_E_0019121.wav eval spoof bonafide
CON_E_0019122.wav eval spoof spoof
CON_E_0019123.wav eval spoof bonafide
CON_E_0019124.wav eval spoof bonafide
CON_E_0019125.wav eval spoof bonafide
CON_E_0019126.wav eval spoof bonafide
CON_E_0019128.wav eval spoof bonafide
CON_E_0019129.wav eval spoof spoof
CON_E_0019130.wav eval spoof spoof
CON_E_0019131.wav eval spoof bonafide
CON_E_0019132.wav eval spoof bonafide
CON_E_0019133.wav eval bonafide bonafide
CON_E_0019134.wav eval spoof bonafide
CON_E_0019135.wav eval spoof bonafide
CON_E_0019136.wav eval spoof spoof
CON_E_0019137.wav eval spoof bonafide
CON_E_0019138.wav eval spoof bonafide
CON_E_0019139.wav eval spoof bonafide
CON_E_0019140.wav eval spoof bonafide
CON_E_0019141.wav eval spoof bonafide
CON_E_0019142.wav eval spoof bonafide
CON_E_0019143.wav eval spoof bonafide
CON_E_0019144.wav eval spoof bonafide
CON_E_0019145.wav eval spoof bonafide
CON_E_0019146.wav eval spoof bonafide
CON_E_0019147.wav eval spoof spoof
CON_E_0019148.wav eval spoof bonafide
CON_E_0019149.wav eval spoof spoof
CON_E_0019150.wav eval spoof bonafide
CON_E_0019151.wav eval spoof bonafide
CON_E_0019152.wav eval spoof bonafide
CON_E_0019153.wav eval spoof bonafide
CON_E_0019154.wav eval spoof bonafide
CON_E_0019155.wav eval spoof bonafide
CON_E_0019156.wav eval spoof bonafide
CON_E_0019157.wav eval spoof spoof
CON_E_0019158.wav eval spoof bonafide
CON_E_0019159.wav eval spoof spoof
CON_E_0019160.wav eval spoof spoof
CON_E_0019161.wav eval spoof spoof
CON_E_0019162.wav eval spoof bonafide
CON_E_0019163.wav eval spoof bonafide
CON_E_0019164.wav eval spoof bonafide
CON_E_0019165.wav eval spoof bonafide
CON_E_0019166.wav eval spoof spoof
CON_E_0019167.wav eval spoof bonafide
CON_E_0019168.wav eval spoof bonafide
CON_E_0019169.wav eval spoof bonafide
CON_E_0019170.wav eval spoof bonafide
CON_E_0019171.wav eval spoof spoof
CON_E_0019173.wav eval spoof bonafide
CON_E_0019174.wav eval spoof spoof
CON_E_0019175.wav eval spoof bonafide
CON_E_0019176.wav eval spoof bonafide
CON_E_0019177.wav eval spoof spoof
CON_E_0019178.wav eval spoof bonafide
CON_E_0019179.wav eval spoof bonafide
CON_E_0019180.wav eval spoof bonafide
CON_E_0019181.wav eval spoof bonafide
CON_E_0019182.wav eval bonafide bonafide
CON_E_0019183.wav eval spoof bonafide
CON_E_0019184.wav eval spoof bonafide
CON_E_0019185.wav eval spoof spoof
CON_E_0019186.wav eval spoof bonafide
CON_E_0019188.wav eval spoof bonafide
CON_E_0019189.wav eval spoof spoof
CON_E_0019190.wav eval spoof bonafide
CON_E_0019191.wav eval spoof spoof
CON_E_0019192.wav eval spoof spoof
CON_E_0019193.wav eval spoof spoof
CON_E_0019194.wav eval spoof bonafide
CON_E_0019196.wav eval spoof bonafide
CON_E_0019197.wav eval spoof spoof
CON_E_0019198.wav eval spoof bonafide
CON_E_0019199.wav eval spoof bonafide
CON_E_0019200.wav eval spoof bonafide
CON_E_0019201.wav eval spoof bonafide
CON_E_0019202.wav eval spoof bonafide
CON_E_0019203.wav eval spoof spoof
CON_E_0019204.wav eval spoof spoof
CON_E_0019205.wav eval spoof bonafide
CON_E_0019206.wav eval spoof spoof
CON_E_0019207.wav eval spoof bonafide
CON_E_0019208.wav eval spoof bonafide
CON_E_0019209.wav eval spoof spoof
CON_E_0019210.wav eval spoof bonafide
CON_E_0019211.wav eval spoof spoof
CON_E_0019212.wav eval spoof bonafide
CON_E_0019213.wav eval spoof bonafide
CON_E_0019214.wav eval spoof bonafide
CON_E_0019215.wav eval spoof bonafide
CON_E_0019216.wav eval spoof bonafide
CON_E_0019217.wav eval spoof bonafide
CON_E_0019218.wav eval spoof bonafide
CON_E_0019219.wav eval spoof bonafide
CON_E_0019220.wav eval spoof bonafide
CON_E_0019221.wav eval spoof bonafide
CON_E_0019222.wav eval spoof bonafide
CON_E_0019223.wav eval spoof bonafide
CON_E_0019224.wav eval spoof bonafide
CON_E_0019225.wav eval spoof spoof
CON_E_0019226.wav eval spoof bonafide
CON_E_0019227.wav eval spoof bonafide
CON_E_0019228.wav eval bonafide bonafide
CON_E_0019229.wav eval spoof bonafide
CON_E_0019231.wav eval bonafide bonafide
CON_E_0019233.wav eval spoof bonafide
CON_E_0019234.wav eval bonafide bonafide
CON_E_0019238.wav eval spoof bonafide
CON_E_0019239.wav eval spoof bonafide
CON_E_0019240.wav eval spoof bonafide
CON_E_0019241.wav eval spoof bonafide
CON_E_0019242.wav eval spoof bonafide
CON_E_0019243.wav eval spoof bonafide
CON_E_0019244.wav eval spoof bonafide
CON_E_0019245.wav eval spoof spoof
CON_E_0019246.wav eval spoof spoof
CON_E_0019247.wav eval spoof bonafide
CON_E_0019248.wav eval spoof bonafide
CON_E_0019249.wav eval spoof spoof
CON_E_0019250.wav eval spoof bonafide
CON_E_0019251.wav eval spoof spoof
CON_E_0019252.wav eval spoof bonafide
CON_E_0019253.wav eval spoof bonafide
CON_E_0019254.wav eval spoof bonafide
CON_E_0019255.wav eval spoof bonafide
CON_E_0019256.wav eval spoof bonafide
CON_E_0019257.wav eval spoof spoof
CON_E_0019258.wav eval spoof bonafide
CON_E_0019259.wav eval spoof bonafide
CON_E_0019260.wav eval spoof bonafide
CON_E_0019261.wav eval spoof bonafide
CON_E_0019262.wav eval spoof spoof
CON_E_0019263.wav eval spoof spoof
CON_E_0019264.wav eval spoof bonafide
CON_E_0019265.wav eval spoof bonafide
CON_E_0019266.wav eval spoof spoof
CON_E_0019267.wav eval spoof bonafide
CON_E_0019268.wav eval spoof bonafide
CON_E_0019269.wav eval spoof bonafide
CON_E_0019270.wav eval spoof bonafide
CON_E_0019271.wav eval spoof bonafide
CON_E_0019272.wav eval spoof bonafide
CON_E_0019273.wav eval bonafide bonafide
CON_E_0019274.wav eval spoof bonafide
CON_E_0019275.wav eval spoof bonafide
CON_E_0019276.wav eval spoof bonafide
CON_E_0019277.wav eval spoof bonafide
CON_E_0019278.wav eval spoof bonafide
CON_E_0019279.wav eval spoof spoof
CON_E_0019281.wav eval spoof bonafide
CON_E_0019282.wav eval spoof bonafide
CON_E_0019283.wav eval spoof bonafide
CON_E_0019284.wav eval spoof spoof
CON_E_0019285.wav eval spoof bonafide
CON_E_0019286.wav eval spoof spoof
CON_E_0019287.wav eval spoof spoof
CON_E_0019288.wav eval spoof bonafide
CON_E_0019289.wav eval spoof spoof
CON_E_0019290.wav eval spoof spoof
CON_E_0019291.wav eval bonafide bonafide
CON_E_0019292.wav eval spoof bonafide
CON_E_0019293.wav eval spoof bonafide
CON_E_0019294.wav eval spoof bonafide
CON_E_0019295.wav eval spoof bonafide
CON_E_0019296.wav eval spoof bonafide
CON_E_0019297.wav eval spoof spoof
CON_E_0019298.wav eval spoof spoof
CON_E_0019299.wav eval spoof spoof
CON_E_0019300.wav eval spoof bonafide
CON_E_0019301.wav eval spoof bonafide
CON_E_0019302.wav eval spoof bonafide
CON_E_0019303.wav eval spoof bonafide
CON_E_0019304.wav eval spoof bonafide
CON_E_0019305.wav eval spoof spoof
CON_E_0019306.wav eval spoof bonafide
CON_E_0019307.wav eval spoof bonafide
CON_E_0019308.wav eval spoof bonafide
CON_E_0019309.wav eval spoof bonafide
CON_E_0019311.wav eval spoof bonafide
CON_E_0019312.wav eval spoof spoof
CON_E_0019314.wav eval spoof bonafide
CON_E_0019315.wav eval spoof bonafide
CON_E_0019316.wav eval spoof bonafide
CON_E_0019318.wav eval spoof bonafide
CON_E_0019319.wav eval spoof spoof
CON_E_0019320.wav eval bonafide bonafide
CON_E_0019321.wav eval spoof bonafide
CON_E_0019322.wav eval spoof bonafide
CON_E_0019323.wav eval spoof bonafide
CON_E_0019324.wav eval spoof bonafide
CON_E_0019325.wav eval spoof bonafide
CON_E_0019326.wav eval spoof bonafide
CON_E_0019327.wav eval spoof bonafide
CON_E_0019329.wav eval spoof spoof
CON_E_0019330.wav eval spoof bonafide
CON_E_0019332.wav eval spoof bonafide
CON_E_0019333.wav eval spoof spoof
CON_E_0019334.wav eval spoof bonafide
CON_E_0019335.wav eval spoof spoof
CON_E_0019336.wav eval bonafide bonafide
CON_E_0019337.wav eval spoof bonafide
CON_E_0019338.wav eval spoof bonafide
CON_E_0019339.wav eval spoof bonafide
CON_E_0019340.wav eval spoof spoof
CON_E_0019341.wav eval spoof bonafide
CON_E_0019342.wav eval spoof bonafide
CON_E_0019343.wav eval spoof bonafide
CON_E_0019344.wav eval spoof spoof
CON_E_0019345.wav eval spoof spoof
CON_E_0019346.wav eval bonafide bonafide
CON_E_0019347.wav eval spoof spoof
CON_E_0019348.wav eval spoof bonafide
CON_E_0019349.wav eval spoof bonafide
CON_E_0019350.wav eval spoof bonafide
CON_E_0019351.wav eval spoof bonafide
CON_E_0019352.wav eval spoof bonafide
CON_E_0019353.wav eval spoof bonafide
CON_E_0019354.wav eval bonafide bonafide
CON_E_0019355.wav eval spoof bonafide
CON_E_0019356.wav eval spoof spoof
CON_E_0019357.wav eval bonafide bonafide
CON_E_0019358.wav eval spoof bonafide
CON_E_0019359.wav eval spoof bonafide
CON_E_0019360.wav eval spoof bonafide
CON_E_0019361.wav eval spoof bonafide
CON_E_0019362.wav eval spoof bonafide
CON_E_0019363.wav eval spoof bonafide
CON_E_0019364.wav eval spoof spoof
CON_E_0019365.wav eval bonafide bonafide
CON_E_0019366.wav eval spoof bonafide
CON_E_0019367.wav eval spoof bonafide
CON_E_0019368.wav eval spoof bonafide
CON_E_0019369.wav eval spoof bonafide
CON_E_0019370.wav eval spoof bonafide
CON_E_0019371.wav eval spoof spoof
CON_E_0019372.wav eval spoof bonafide
CON_E_0019373.wav eval spoof bonafide
CON_E_0019374.wav eval spoof bonafide
CON_E_0019375.wav eval spoof bonafide
CON_E_0019376.wav eval spoof bonafide
CON_E_0019377.wav eval spoof bonafide
CON_E_0019378.wav eval spoof bonafide
CON_E_0019379.wav eval spoof bonafide
CON_E_0019380.wav eval spoof bonafide
CON_E_0019381.wav eval spoof spoof
CON_E_0019383.wav eval spoof spoof
CON_E_0019384.wav eval spoof bonafide
CON_E_0019385.wav eval spoof spoof
CON_E_0019387.wav eval spoof spoof
CON_E_0019388.wav eval spoof bonafide
CON_E_0019389.wav eval spoof bonafide
CON_E_0019390.wav eval spoof spoof
CON_E_0019391.wav eval spoof spoof
CON_E_0019392.wav eval spoof bonafide
CON_E_0019393.wav eval spoof bonafide
CON_E_0019394.wav eval spoof bonafide
CON_E_0019395.wav eval spoof bonafide
CON_E_0019396.wav eval spoof bonafide
CON_E_0019397.wav eval spoof bonafide
CON_E_0019398.wav eval spoof spoof
CON_E_0019399.wav eval spoof bonafide
CON_E_0019401.wav eval spoof bonafide
CON_E_0019402.wav eval spoof bonafide
CON_E_0019403.wav eval spoof bonafide
CON_E_0019404.wav eval spoof bonafide
CON_E_0019405.wav eval spoof bonafide
CON_E_0019406.wav eval spoof bonafide
CON_E_0019407.wav eval spoof bonafide
CON_E_0019408.wav eval spoof bonafide
CON_E_0019409.wav eval spoof bonafide
CON_E_0019410.wav eval bonafide bonafide
CON_E_0019411.wav eval spoof bonafide
CON_E_0019412.wav eval spoof bonafide
CON_E_0019413.wav eval spoof bonafide
CON_E_0019414.wav eval spoof bonafide
CON_E_0019415.wav eval spoof bonafide
CON_E_0019416.wav eval spoof spoof
CON_E_0019417.wav eval spoof bonafide
CON_E_0019418.wav eval spoof spoof
CON_E_0019419.wav eval spoof bonafide
CON_E_0019420.wav eval spoof bonafide
CON_E_0019421.wav eval spoof spoof
CON_E_0019422.wav eval spoof bonafide
CON_E_0019423.wav eval spoof bonafide
CON_E_0019424.wav eval spoof bonafide
CON_E_0019425.wav eval spoof bonafide
CON_E_0019426.wav eval spoof bonafide
CON_E_0019427.wav eval spoof bonafide
CON_E_0019428.wav eval spoof bonafide
CON_E_0019429.wav eval spoof spoof
CON_E_0019430.wav eval spoof bonafide
CON_E_0019431.wav eval spoof spoof
CON_E_0019432.wav eval spoof spoof
CON_E_0019433.wav eval spoof bonafide
CON_E_0019434.wav eval spoof bonafide
CON_E_0019435.wav eval spoof bonafide
CON_E_0019436.wav eval spoof bonafide
CON_E_0019437.wav eval spoof spoof
CON_E_0019438.wav eval spoof bonafide
CON_E_0019439.wav eval spoof bonafide
CON_E_0019440.wav eval bonafide bonafide
CON_E_0019442.wav eval spoof spoof
CON_E_0019443.wav eval spoof bonafide
CON_E_0019444.wav eval spoof bonafide
CON_E_0019445.wav eval spoof spoof
CON_E_0019446.wav eval spoof bonafide
CON_E_0019447.wav eval spoof bonafide
CON_E_0019448.wav eval spoof spoof
CON_E_0019449.wav eval spoof bonafide
CON_E_0019450.wav eval spoof bonafide
CON_E_0019451.wav eval spoof bonafide
CON_E_0019452.wav eval spoof bonafide
CON_E_0019453.wav eval spoof spoof
CON_E_0019454.wav eval spoof bonafide
CON_E_0019455.wav eval spoof bonafide
CON_E_0019456.wav eval spoof bonafide
CON_E_0019457.wav eval spoof bonafide
CON_E_0019458.wav eval spoof spoof
CON_E_0019459.wav eval spoof bonafide
CON_E_0019460.wav eval spoof bonafide
CON_E_0019461.wav eval spoof bonafide
CON_E_0019462.wav eval spoof bonafide
CON_E_0019463.wav eval spoof bonafide
CON_E_0019464.wav eval spoof bonafide
CON_E_0019465.wav eval spoof bonafide
CON_E_0019466.wav eval spoof bonafide
CON_E_0019467.wav eval spoof spoof
CON_E_0019468.wav eval spoof bonafide
CON_E_0019469.wav eval spoof bonafide
CON_E_0019471.wav eval spoof bonafide
CON_E_0019472.wav eval spoof spoof
CON_E_0019473.wav eval spoof bonafide
CON_E_0019474.wav eval spoof bonafide
CON_E_0019475.wav eval spoof bonafide
CON_E_0019476.wav eval spoof bonafide
CON_E_0019478.wav eval spoof bonafide
CON_E_0019479.wav eval bonafide bonafide
CON_E_0019480.wav eval spoof spoof
CON_E_0019481.wav eval spoof bonafide
CON_E_0019482.wav eval spoof bonafide
CON_E_0019483.wav eval spoof spoof
CON_E_0019484.wav eval spoof spoof
CON_E_0019485.wav eval spoof bonafide
CON_E_0019486.wav eval spoof bonafide
CON_E_0019487.wav eval spoof spoof
CON_E_0019488.wav eval spoof bonafide
CON_E_0019489.wav eval spoof spoof
CON_E_0019490.wav eval bonafide bonafide
CON_E_0019491.wav eval spoof bonafide
CON_E_0019492.wav eval spoof bonafide
CON_E_0019493.wav eval spoof spoof
CON_E_0019494.wav eval spoof spoof
CON_E_0019495.wav eval spoof bonafide
CON_E_0019497.wav eval bonafide bonafide
CON_E_0019498.wav eval spoof bonafide
CON_E_0019499.wav eval spoof bonafide
CON_E_0019500.wav eval spoof bonafide
CON_E_0019501.wav eval spoof bonafide
CON_E_0019503.wav eval spoof bonafide
CON_E_0019504.wav eval spoof bonafide
CON_E_0019505.wav eval spoof bonafide
CON_E_0019506.wav eval spoof spoof
CON_E_0019507.wav eval spoof bonafide
CON_E_0019508.wav eval spoof spoof
CON_E_0019509.wav eval bonafide bonafide
CON_E_0019510.wav eval spoof spoof
CON_E_0019511.wav eval spoof bonafide
CON_E_0019512.wav eval spoof spoof
CON_E_0019513.wav eval spoof bonafide
CON_E_0019515.wav eval spoof bonafide
CON_E_0019516.wav eval spoof bonafide
CON_E_0019517.wav eval spoof spoof
CON_E_0019518.wav eval spoof bonafide
CON_E_0019519.wav eval spoof spoof
CON_E_0019520.wav eval spoof spoof
CON_E_0019521.wav eval spoof bonafide
CON_E_0019522.wav eval bonafide bonafide
CON_E_0019523.wav eval spoof bonafide
CON_E_0019524.wav eval spoof bonafide
CON_E_0019525.wav eval spoof bonafide
CON_E_0019526.wav eval spoof bonafide
CON_E_0019527.wav eval spoof bonafide
CON_E_0019528.wav eval spoof bonafide
CON_E_0019529.wav eval spoof spoof
CON_E_0019530.wav eval spoof bonafide
CON_E_0019531.wav eval spoof bonafide
CON_E_0019532.wav eval spoof bonafide
CON_E_0019533.wav eval bonafide bonafide
CON_E_0019534.wav eval spoof bonafide
CON_E_0019535.wav eval spoof bonafide
CON_E_0019536.wav eval spoof spoof
CON_E_0019537.wav eval spoof spoof
CON_E_0019538.wav eval spoof bonafide
CON_E_0019539.wav eval spoof bonafide
CON_E_0019540.wav eval spoof bonafide
CON_E_0019541.wav eval spoof spoof
CON_E_0019542.wav eval spoof spoof
CON_E_0019543.wav eval bonafide bonafide
CON_E_0019545.wav eval spoof spoof
CON_E_0019546.wav eval spoof bonafide
CON_E_0019547.wav eval spoof spoof
CON_E_0019548.wav eval spoof bonafide
CON_E_0019550.wav eval spoof bonafide
CON_E_0019551.wav eval spoof spoof
CON_E_0019552.wav eval spoof bonafide
CON_E_0019553.wav eval spoof spoof
CON_E_0019554.wav eval spoof bonafide
CON_E_0019555.wav eval spoof spoof
CON_E_0019556.wav eval spoof bonafide
CON_E_0019558.wav eval spoof bonafide
CON_E_0019559.wav eval spoof bonafide
CON_E_0019560.wav eval spoof spoof
CON_E_0019561.wav eval spoof spoof
CON_E_0019562.wav eval spoof bonafide
CON_E_0019563.wav eval spoof spoof
CON_E_0019565.wav eval spoof spoof
CON_E_0019566.wav eval spoof bonafide
CON_E_0019567.wav eval spoof bonafide
CON_E_0019568.wav eval spoof spoof
CON_E_0019569.wav eval spoof bonafide
CON_E_0019570.wav eval spoof spoof
CON_E_0019571.wav eval spoof bonafide
CON_E_0019572.wav eval spoof spoof
CON_E_0019573.wav eval spoof bonafide
CON_E_0019574.wav eval spoof spoof
CON_E_0019575.wav eval spoof bonafide
CON_E_0019576.wav eval spoof bonafide
CON_E_0019577.wav eval spoof bonafide
CON_E_0019578.wav eval spoof spoof
CON_E_0019580.wav eval spoof bonafide
CON_E_0019581.wav eval spoof bonafide
CON_E_0019582.wav eval spoof spoof
CON_E_0019584.wav eval spoof bonafide
CON_E_0019585.wav eval spoof bonafide
CON_E_0019586.wav eval spoof bonafide
CON_E_0019587.wav eval spoof bonafide
CON_E_0019588.wav eval spoof spoof
CON_E_0019589.wav eval spoof bonafide
CON_E_0019591.wav eval spoof bonafide
CON_E_0019592.wav eval spoof bonafide
CON_E_0019593.wav eval spoof bonafide
CON_E_0019594.wav eval spoof bonafide
CON_E_0019595.wav eval spoof spoof
CON_E_0019596.wav eval spoof spoof
CON_E_0019597.wav eval spoof bonafide
CON_E_0019598.wav eval spoof bonafide
CON_E_0019599.wav eval spoof bonafide
CON_E_0019600.wav eval spoof bonafide
CON_E_0019601.wav eval spoof bonafide
CON_E_0019603.wav eval spoof bonafide
CON_E_0019604.wav eval spoof bonafide
CON_E_0019605.wav eval spoof spoof
CON_E_0019606.wav eval spoof bonafide
CON_E_0019607.wav eval spoof bonafide
CON_E_0019608.wav eval spoof bonafide
CON_E_0019609.wav eval bonafide bonafide
CON_E_0019610.wav eval spoof bonafide
CON_E_0019611.wav eval spoof bonafide
CON_E_0019612.wav eval spoof bonafide
CON_E_0019613.wav eval spoof bonafide
CON_E_0019614.wav eval spoof spoof
CON_E_0019616.wav eval spoof bonafide
CON_E_0019617.wav eval spoof bonafide
CON_E_0019618.wav eval bonafide bonafide
CON_E_0019619.wav eval spoof spoof
CON_E_0019620.wav eval spoof bonafide
CON_E_0019621.wav eval spoof bonafide
CON_E_0019622.wav eval spoof spoof
CON_E_0019623.wav eval spoof bonafide
CON_E_0019624.wav eval spoof bonafide
CON_E_0019625.wav eval spoof bonafide
CON_E_0019626.wav eval spoof bonafide
CON_E_0019627.wav eval spoof bonafide
CON_E_0019628.wav eval spoof spoof
CON_E_0019630.wav eval spoof spoof
CON_E_0019631.wav eval spoof bonafide
CON_E_0019633.wav eval spoof spoof
CON_E_0019635.wav eval spoof spoof
CON_E_0019636.wav eval spoof bonafide
CON_E_0019637.wav eval spoof bonafide
CON_E_0019638.wav eval spoof spoof
CON_E_0019639.wav eval spoof spoof
CON_E_0019640.wav eval spoof bonafide
CON_E_0019641.wav eval spoof spoof
CON_E_0019642.wav eval spoof bonafide
CON_E_0019643.wav eval spoof bonafide
CON_E_0019644.wav eval spoof bonafide
CON_E_0019645.wav eval spoof bonafide
CON_E_0019646.wav eval spoof spoof
CON_E_0019647.wav eval spoof bonafide
CON_E_0019648.wav eval spoof bonafide
CON_E_0019650.wav eval spoof bonafide
CON_E_0019651.wav eval spoof spoof
CON_E_0019652.wav eval spoof bonafide
CON_E_0019653.wav eval spoof bonafide
CON_E_0019654.wav eval spoof bonafide
CON_E_0019655.wav eval spoof bonafide
CON_E_0019656.wav eval spoof bonafide
CON_E_0019657.wav eval spoof bonafide
CON_E_0019658.wav eval spoof bonafide
CON_E_0019659.wav eval spoof bonafide
CON_E_0019660.wav eval spoof bonafide
CON_E_0019661.wav eval spoof bonafide
CON_E_0019662.wav eval spoof bonafide
CON_E_0019663.wav eval spoof spoof
CON_E_0019665.wav eval spoof bonafide
CON_E_0019666.wav eval spoof bonafide
CON_E_0019667.wav eval spoof bonafide
CON_E_0019668.wav eval spoof bonafide
CON_E_0019669.wav eval spoof bonafide
CON_E_0019670.wav eval spoof bonafide
CON_E_0019671.wav eval spoof bonafide
CON_E_0019672.wav eval spoof bonafide
CON_E_0019673.wav eval bonafide bonafide
CON_E_0019674.wav eval spoof bonafide
CON_E_0019675.wav eval spoof spoof
CON_E_0019676.wav eval spoof spoof
CON_E_0019677.wav eval spoof bonafide
CON_E_0019678.wav eval spoof bonafide
CON_E_0019679.wav eval spoof spoof
CON_E_0019680.wav eval bonafide bonafide
CON_E_0019681.wav eval spoof spoof
CON_E_0019682.wav eval spoof spoof
CON_E_0019683.wav eval spoof bonafide
CON_E_0019684.wav eval spoof spoof
CON_E_0019685.wav eval spoof spoof
CON_E_0019686.wav eval bonafide bonafide
CON_E_0019687.wav eval spoof bonafide
CON_E_0019688.wav eval spoof bonafide
CON_E_0019689.wav eval spoof bonafide
CON_E_0019690.wav eval spoof bonafide
CON_E_0019691.wav eval spoof bonafide
CON_E_0019692.wav eval spoof spoof
CON_E_0019693.wav eval bonafide bonafide
CON_E_0019694.wav eval spoof bonafide
CON_E_0019695.wav eval spoof spoof
CON_E_0019696.wav eval spoof bonafide
CON_E_0019697.wav eval spoof bonafide
CON_E_0019698.wav eval spoof spoof
CON_E_0019699.wav eval spoof spoof
CON_E_0019700.wav eval spoof bonafide
CON_E_0019701.wav eval spoof bonafide
CON_E_0019702.wav eval spoof bonafide
CON_E_0019703.wav eval spoof spoof
CON_E_0019704.wav eval spoof spoof
CON_E_0019706.wav eval spoof bonafide
CON_E_0019707.wav eval spoof bonafide
CON_E_0019708.wav eval spoof spoof
CON_E_0019710.wav eval spoof bonafide
CON_E_0019711.wav eval spoof spoof
CON_E_0019712.wav eval spoof spoof
CON_E_0019713.wav eval spoof bonafide
CON_E_0019714.wav eval spoof spoof
CON_E_0019715.wav eval spoof bonafide
CON_E_0019716.wav eval spoof bonafide
CON_E_0019717.wav eval spoof spoof
CON_E_0019718.wav eval spoof bonafide
CON_E_0019719.wav eval spoof bonafide
CON_E_0019720.wav eval spoof spoof
CON_E_0019721.wav eval spoof bonafide
CON_E_0019722.wav eval spoof bonafide
CON_E_0019723.wav eval bonafide bonafide
CON_E_0019724.wav eval spoof bonafide
CON_E_0019725.wav eval spoof bonafide
CON_E_0019726.wav eval spoof bonafide
CON_E_0019727.wav eval spoof bonafide
CON_E_0019728.wav eval spoof bonafide
CON_E_0019729.wav eval spoof bonafide
CON_E_0019730.wav eval spoof bonafide
CON_E_0019731.wav eval spoof spoof
CON_E_0019732.wav eval spoof bonafide
CON_E_0019733.wav eval spoof bonafide
CON_E_0019734.wav eval spoof bonafide
CON_E_0019735.wav eval spoof bonafide
CON_E_0019736.wav eval spoof bonafide
CON_E_0019737.wav eval spoof spoof
CON_E_0019738.wav eval spoof spoof
CON_E_0019739.wav eval spoof bonafide
CON_E_0019740.wav eval spoof bonafide
CON_E_0019741.wav eval spoof bonafide
CON_E_0019742.wav eval spoof bonafide
CON_E_0019743.wav eval spoof bonafide
CON_E_0019744.wav eval spoof bonafide
CON_E_0019746.wav eval spoof bonafide
CON_E_0019747.wav eval spoof bonafide
CON_E_0019748.wav eval spoof bonafide
CON_E_0019749.wav eval spoof bonafide
CON_E_0019750.wav eval spoof bonafide
CON_E_0019751.wav eval spoof bonafide
CON_E_0019752.wav eval spoof bonafide
CON_E_0019753.wav eval spoof bonafide
CON_E_0019754.wav eval spoof spoof
CON_E_0019755.wav eval spoof spoof
CON_E_0019757.wav eval spoof bonafide
CON_E_0019758.wav eval spoof spoof
CON_E_0019759.wav eval spoof bonafide
CON_E_0019760.wav eval spoof bonafide
CON_E_0019761.wav eval spoof bonafide
CON_E_0019762.wav eval spoof spoof
CON_E_0019763.wav eval spoof bonafide
CON_E_0019764.wav eval spoof bonafide
CON_E_0019765.wav eval spoof bonafide
CON_E_0019766.wav eval spoof bonafide
CON_E_0019767.wav eval spoof spoof
CON_E_0019768.wav eval spoof bonafide
CON_E_0019769.wav eval spoof spoof
CON_E_0019770.wav eval bonafide bonafide
CON_E_0019771.wav eval spoof bonafide
CON_E_0019772.wav eval spoof bonafide
CON_E_0019773.wav eval spoof bonafide
CON_E_0019774.wav eval spoof bonafide
